OrthoID,Lambda,P
OG0010628,0.578485768521037,1
OG0010630,0.745418374892397,1
OG0010631,0.204682064708322,1
OG0010633,0.31826734533937,1
OG0010634,0.450150517321011,1
OG0010635,0.187883306061723,1
OG0010636,0.847379403654772,1
OG0010637,0.114562057192265,1
OG0010638,0.615814905613681,1
OG0010639,0.269320313412074,1
OG0010640,0.149243747433304,1
OG0010643,0.748590913391741,1
OG0010645,0.175669519795027,1
OG0010646,0.596380081959008,1
OG0010648,0.650863174349319,1
OG0010649,0.268904210300808,1
OG0010654,0.176790668629114,1
OG0010656,0.0220789029262955,1
OG0010657,0.640999681549085,1
OG0010661,0.479225659510126,1
OG0010662,0.342968476314775,1
OG0010663,0.222561602713531,1
OG0010664,0.689388312399359,1
OG0010666,0.655026760508926,1
OG0010667,0.362750968741025,1
OG0010668,0.960619945945064,1
OG0010669,0.540725033477147,1
OG0010671,0.561509869146253,1
OG0010672,0.210192368831481,1
OG0010673,0.889088804369104,1
OG0010674,0.254142429911953,1
OG0010675,0.57263524583289,1
OG0010677,0.82434969488844,1
OG0010678,0.426377806812522,1
OG0010679,0.737947980641141,1
OG0010680,0.988140579777864,1
OG0010681,0.858589431303529,1
OG0010683,0.53142267954536,1
OG0010684,0.739559144713151,1
OG0010686,0.928676128385816,1
OG0010687,0.172855927608706,1
OG0010688,0.175259838184301,1
OG0010691,0.271678852615802,1
OG0010692,0.840163344783493,1
OG0010695,0.103031655399385,1
OG0010697,0.518742498027456,1
OG0010698,0.684261063113809,1
OG0010699,0.735622533207867,1
OG0010700,0.0641806966139614,1
OG0010701,0.623620614275384,1
OG0010703,0.102894115494496,1
OG0010704,0.49247456628672,1
OG0010705,1.11700496306368,1
OG0010706,0.484342678217459,1
OG0010707,0.199734923462975,1
OG0010708,0.927584572636993,1
OG0010709,0.426344750216258,1
OG0010710,0.0922966850676138,1
OG0010711,0.64780488807921,1
OG0010712,0.733196981813355,1
OG0010713,0.419297491200484,1
OG0010714,0.861326396551263,1
OG0010715,0.397802145220339,1
OG0010717,0.548564720899007,1
OG0010718,0.391336245815832,1
OG0010719,0.0173032400194576,1
OG0010720,0.103597731148574,1
OG0010722,0.895000095944862,1
OG0010727,0.0308683300390663,1
OG0010728,0.583106959452574,1
OG0010729,0.640837377425,1
OG0010730,0.497887603007257,1
OG0010736,0.0141746670569876,1
OG0010737,0.613400534127123,1
OG0010738,0.326960343857464,1
OG0010739,0.376188493571921,1
OG0010741,0.768348167652926,1
OG0010742,0.815394756322541,1
OG0010743,0.172147365520357,1
OG0010744,0.191544080385919,1
OG0010745,0.925096404738775,1
OG0010746,0.863272783236303,1
OG0010747,0.0834195835050175,1
OG0010748,0.123858207139067,1
OG0010749,0.485778136163573,1
OG0010750,0.718735340283662,1
OG0010751,0.729299049901141,1
OG0010752,0.728776986710948,1
OG0010753,0.873158170800949,1
OG0010755,0.284534809029105,1
OG0010756,0.504499526462398,1
OG0010757,0.282273775492839,1
OG0010758,0.477166569968966,1
OG0010759,0.132625963872539,1
OG0010762,0.454136225617952,1
OG0010763,0.416770836508056,1
OG0010764,0.692920812872728,1
OG0010765,0.207909840458404,1
OG0010766,0.281965361209899,1
OG0010767,0.0807045097467484,1
OG0010768,0.480222113896131,1
OG0010769,0.74156304681691,1
OG0010771,0.311813413631159,1
OG0010772,0.942384330628901,1
OG0010773,0.751849152958076,1
OG0010774,0.614001477494361,1
OG0010778,0.682018838992336,1
OG0010781,0.633705130215598,1
OG0010783,0.330297057495847,1
OG0010784,0.919451794208914,1
OG0010786,0.160419852996806,1
OG0010787,0.740244713844882,1
OG0010788,0.459061052304612,1
OG0010789,0.112946423494954,1
OG0010790,0.642977784620598,1
OG0010792,0.81665304894306,1
OG0010794,0.0693641494676267,1
OG0010795,0.18697059084667,1
OG0010797,0.156934924434445,1
OG0010798,0.355635866289958,1
OG0010799,0.316446046578168,1
OG0010800,0.691581035678707,1
OG0010801,0.438175945775746,1
OG0010802,0.0513509525917204,1
OG0010803,0.330860508605839,1
OG0010805,0.940040734393893,1
OG0010807,0.182215112029206,1
OG0010808,0.158713819936232,1
OG0010809,0.149526552512601,1
OG0010810,0.941557798285542,1
OG0010811,0.956539668608716,1
OG0010813,0.28795559427144,1
OG0010815,0.167998069198862,1
OG0010816,0.121334576280919,1
OG0010817,0.267915506614205,1
OG0010820,0.65380617746169,1
OG0010822,0.615305135727971,1
OG0010823,0.533401636913112,1
OG0010824,0.51003047102131,1
OG0010828,0.963271915674757,1
OG0010829,0.695489425682769,1
OG0010830,0.445881442632535,1
OG0010832,0.731937103671955,1
OG0010833,0.375431229558604,1
OG0010834,0.905554911120899,1
OG0010836,0.740963978463203,1
OG0010838,0.633697223211174,1
OG0010840,0.957251596730207,1
OG0010841,0.542221429318917,1
OG0010843,0.68784651757281,1
OG0010845,0.390653163427496,1
OG0010846,0.34824929404573,1
OG0010847,0.141057601852268,1
OG0010848,0.556208185153076,1
OG0010849,0.390402301680516,1
OG0010850,0.771069814876871,1
OG0010851,0.793451031146795,1
OG0010853,0.0720167267136186,1
OG0010855,0.183621122651056,1
OG0010857,1.04470295483662,1
OG0010858,0.212459471775277,1
OG0010859,0.695980801132959,1
OG0010860,0.97124836826697,1
OG0010861,0.00963846678216944,1
OG0010862,0.688051392204164,1
OG0010863,0.159342075465244,1
OG0010864,0.348172789881823,1
OG0010865,0.0607729607725285,1
OG0010866,0.399249633075515,1
OG0010867,0.0230861541094937,1
OG0010868,0.229305649545093,1
OG0010871,0.42042132513597,1
OG0010872,0.699891522290625,1
OG0010873,0.866239957977239,1
OG0010874,0.251555907773938,1
OG0010875,0.928554360987786,1
OG0010878,0.46037335507626,1
OG0010879,0.465437781065702,1
OG0010882,0.769808694953102,1
OG0010885,0.23384386510588,1
OG0010890,0.407715455628939,1
OG0010891,0.785884684549259,1
OG0010893,0.0728730636183173,1
OG0010895,0.139619696885368,1
OG0010896,0.0934636343730102,1
OG0010897,0.142195419350861,1
OG0010898,0.209967678089347,1
OG0010899,0.588675436346756,1
OG0010900,0.10952155100192,1
OG0010901,0.106155861634728,1
OG0010902,0.675295543158443,1
OG0010903,0.163145545637315,1
OG0010904,0.297789402073209,1
OG0010905,0.932251644320753,1
OG0010906,0.88391968385792,1
OG0010909,0.89162488421104,1
OG0010910,0.797620729971126,1
OG0010911,0.392513264901125,1
OG0010912,0.687618041876704,1
OG0010913,0.814903809390041,1
OG0010914,0.637003452982753,1
OG0010915,0.0531379401206755,1
OG0010916,0.307447426719596,1
OG0010917,0.111018378519173,1
OG0010918,0.422376947969216,1
OG0010919,0.871117950070298,1
OG0010921,0.271780263865473,1
OG0010924,0.943044108536475,1
OG0010925,0.0196075811981722,1
OG0010926,0.401766558348445,1
OG0010927,0.838988277785138,1
OG0010929,0.0877443313246618,1
OG0010930,0.0522406855593908,1
OG0010931,0.4963293736978,1
OG0010935,0.994350078748766,1
OG0010936,0.458387901773506,1
OG0010937,0.253805291839275,1
OG0010938,0.11336039775051,1
OG0010939,0.592104513663514,1
OG0010940,0.322034415455155,1
OG0010941,0.0480525619286604,1
OG0010942,0.0126473784309864,1
OG0010945,0.0316407282367834,1
OG0010946,0.486009620422392,1
OG0010947,0.200728283169123,1
OG0010948,0.771236092084403,1
OG0010950,0.657627942945823,1
OG0010952,0.603851971328892,1
OG0010955,0.982910653576255,1
OG0010957,0.230745184718312,1
OG0010958,0.0727863183709052,1
OG0010959,0.692938725229644,1
OG0010960,0.3779444138067,1
OG0010961,0.194509726077304,1
OG0010962,0.0441966638923996,1
OG0010963,0.881911512458585,1
OG0010964,0.248405769234554,1
OG0010965,0.482750456314162,1
OG0010966,0.814727246295662,1
OG0010967,0.443928060122129,1
OG0010968,0.799214659725359,1
OG0010969,0.119506782812774,1
OG0010971,0.317421190385753,1
OG0010972,0.513104416132148,1
OG0010973,0.207382180495256,1
OG0010974,0.950033015892447,1
OG0010976,0.0590756633319151,1
OG0010977,0.855142871779821,1
OG0010978,0.850335011724383,1
OG0010979,0.936878071865068,1
OG0010981,0.246898096753273,1
OG0010982,0.240528515308532,1
OG0010983,0.363314018119044,1
OG0010985,0.303123594158804,1
OG0010986,0.41675543959491,1
OG0010988,0.677627636567444,1
OG0010989,0.0102797679137269,1
OG0010990,0.027824239898248,1
OG0010991,0.0521288593299779,1
OG0010992,0.884563384108192,1
OG0010994,0.053204946143189,1
OG0010996,0.515757647575805,1
OG0010997,0.730857855296197,1
OG0010999,0.89622226283402,1
OG0011000,0.334793452145584,1
OG0011001,0.200453013880166,1
OG0011002,0.0847291029055181,1
OG0011003,0.415826410638126,1
OG0011004,0.930788787082279,1
OG0011005,0.0966520534958582,1
OG0011006,0.102359107229144,1
OG0011007,0.792942079482575,1
OG0011008,0.770759817030049,1
OG0011010,0.646362535189988,1
OG0011011,0.874910256599764,1
OG0011013,0.541247755288861,1
OG0011015,0.516470315121027,1
OG0011016,0.262306842908352,1
OG0011019,0.000377658064084996,1
OG0011020,0.533252156827549,1
OG0011021,0.190167179300705,1
OG0011022,0.274268122336474,1
OG0011023,0.872832678025673,1
OG0011024,0.913796048927217,1
