OrthoID,Lambda,P
OG0010284,0.837636866476118,0.418850117061454
OG0010285,1.12604973591291,0.0560815659240985
OG0010286,0,0.999953589945979
OG0010287,0,0.99999993274336
OG0010288,0,0.999952269696834
OG0010289,1.11733259510021,0.150600769867554
OG0010290,0,1
OG0010291,0,1
OG0010292,1.09310033651081,0.154064483410776
OG0010295,0,1
OG0010296,0,1
OG0010297,0,0.99994466644183
OG0010298,0.283147144111286,0.915774938395644
OG0010299,1.09796386918153,0.20980844053827
OG0010300,1.08555518603458,0.453354322439658
OG0010301,0,1
OG0010303,0,1
OG0010304,0,0.99949602935953
OG0010305,0,0.999997539840753
OG0010306,0,1
OG0010310,0.435644021024927,1
OG0010311,0,1
OG0010313,0,0.99999772020825
OG0010314,0.989055907689705,0.200529818924584
OG0010315,0,1
OG0010317,0.941811043666686,0.517307448293974
OG0010319,0,0.999999904884748
OG0010320,0,0.999998068200107
OG0010322,0,0.997992299371174
OG0010326,0.928094306856712,0.484039799035352
OG0010327,0.993562554700087,0.261667126058776
OG0010328,0,1
OG0010331,0,0.998534681443847
OG0010333,1.11237166826694,0.159319020735264
OG0010334,0.879710047984789,0.33293929845468
OG0010335,1.10174228296944,0.165699978149016
OG0010337,1.12731996919459,8.20498224253221e-05
OG0010338,0,1
OG0010340,0,1
OG0010341,0,1
OG0010342,1.12098871186729,0.082630127362122
OG0010343,0,0.999999543843278
OG0010344,0,0.99999153180416
OG0010345,1.12619312141457,0.017931698906222
OG0010346,1.12643411306287,0.0263853969555543
OG0010350,1.09690195724577,0.32690500294011
OG0010351,0,1
OG0010352,0,1
OG0010353,0,0.999958576734622
OG0010355,0,0.995624016595164
OG0010356,0,0.999788906275118
OG0010357,0,0.999982179147972
OG0010358,0,0.999907805105219
OG0010360,1.08937575788946,0.375797592181948
OG0010361,0,1
OG0010365,1.09867347229815,0.0791381527961647
OG0010366,0,1
OG0010369,1.02350881656878,0.335571137553092
OG0010371,0.107823768164963,1
OG0010372,1.07432857147917,0.166418443854839
OG0010373,0.0890516513019689,1
OG0010376,1.1247715388893,0.0423420257582422
OG0010378,1.09257680623037,0.19002702246134
OG0010379,0,1
OG0010380,0.165402108025786,0.968398025293365
OG0010384,0,1
OG0010385,0.939786286796588,0.761545041266012
OG0010387,0,0.999999904884748
OG0010390,0,1
OG0010393,1.10574684838405,0.184385671680268
OG0010394,0,0.999999767016167
OG0010395,0.367360700613661,0.766926298346768
OG0010396,0,1
OG0010397,0,0.999999904884748
OG0010398,-6.93889390390723e-18,1
OG0010399,0,1
OG0010400,0.986323542048115,0.432957819782865
OG0010402,0,0.999980179478633
OG0010403,1.05569583106041,0.304317520289064
OG0010404,0.929961902767255,0.916145366222048
OG0010405,0,0.999872173559675
OG0010407,0,1
OG0010408,0,1
OG0010411,0,1
OG0010412,0,0.999999722693772
OG0010413,0,1
OG0010414,0,0.999938244376546
OG0010416,0,0.999424238407305
OG0010417,0.991387333522467,0.231680275194504
OG0010419,0,1
OG0010421,0.0210175733057495,1
OG0010422,0,0.999999706835105
OG0010423,0,1
OG0010424,1.08801879874775,0.134256201135476
OG0010425,0,1
OG0010426,0,1
OG0010427,0,0.999999351400458
OG0010431,0.908102056354105,0.270970664211204
OG0010434,0,0.999970881758571
OG0010436,0,0.999999098911619
OG0010439,0.841827755965108,1
OG0010441,1.01076434368329,0.54538080340853
OG0010443,0,1
OG0010444,0.744922151884424,0.395243464943491
OG0010446,0,1
OG0010447,0.111451864810248,1
OG0010450,1.02019360846396,0.562647807040421
OG0010451,0.171945728128776,1
OG0010453,1.11031513357644,0.218009343595901
OG0010454,0,1
OG0010455,0,1
OG0010456,0.738494070481646,0.36968206157553
OG0010460,0.96437704978126,0.304942791112088
OG0010461,0.561939277431966,0.704735859370341
OG0010462,0,1
OG0010463,0,1
OG0010464,1.08326666015216,0.105833018069566
OG0010465,0,0.999985149526886
OG0010466,0.81402357050573,0.882471650907868
OG0010467,0,1
OG0010468,0,0.999862324723378
OG0010469,0,0.999996927100156
OG0010470,0,1
OG0010471,0.0658439083490521,1
OG0010473,1.10973756724557,0.210542711253805
OG0010474,0,0.99999993274336
OG0010475,0,1
OG0010477,1.09485577872533,0.275184281752552
OG0010478,1.07378818890603,0.24919339223991
OG0010479,0.747482511295062,0.427603408604961
OG0010480,1.12393461998544,0.0613036745449495
OG0010481,1.00372859796706,0.310538478218508
OG0010482,0.327537015723696,1
OG0010483,0,1
OG0010484,0,1
OG0010485,0,0.999544668957164
OG0010486,0.613335822488016,0.465235612521084
OG0010487,0,0.999746110586666
OG0010488,0,0.999880912609629
OG0010489,1.10490676365455,0.420548634736285
OG0010491,0.992858057082021,0.153025226467299
